pushup_form_feature_0,pushup_form_feature_1,pushup_form_feature_2,pushup_form_feature_3,pushup_form_feature_4,pushup_form_feature_5,pushup_form_feature_6,pushup_form_feature_7,pushup_form_feature_8,pushup_form_feature_9,pushup_form_feature_10,pushup_form_feature_11,pushup_form_feature_12,pushup_form_feature_13,pushup_form_feature_14,pushup_form_feature_15,pushup_form_feature_16,pushup_form_feature_17,pushup_form_feature_18,pushup_form_feature_19,pushup_form_feature_20,pushup_form_feature_21,pushup_form_feature_22,pushup_form_feature_23,pushup_form_feature_24,pushup_form_feature_25,pushup_form_feature_26,pushup_form_feature_27,pushup_form_feature_28,pushup_form_feature_29,pushup_form_feature_30,pushup_form_feature_31,pushup_form_feature_32,pushup_form_feature_33,pushup_form_feature_34,pushup_form_feature_35,pushup_form_feature_36,pushup_form_feature_37,pushup_form_feature_38,pushup_form_feature_39,pushup_form_feature_40,pushup_form_feature_41,pushup_form_feature_42,pushup_form_feature_43,pushup_form_feature_44,pushup_form_feature_45,pushup_form_feature_46,pushup_form_feature_47,pushup_form_feature_48,pushup_form_feature_49,pushup_form_feature_50,pushup_form_feature_51,pushup_form_feature_52,pushup_form_feature_53,pushup_form_feature_54,pushup_form_feature_55,pushup_form_feature_56,pushup_form_feature_57,pushup_form_feature_58,pushup_form_feature_59,pushup_form_feature_60,pushup_form_feature_61,pushup_form_feature_62,pushup_form_feature_63,pushup_form_feature_64,pushup_form_feature_65,pushup_form_feature_66,pushup_form_feature_67,pushup_form_feature_68,pushup_form_feature_69,pushup_form_feature_70,label
-1.0237989684063615,0.24469918266897564,-1.0284228657244,0.2929247751025913,-1.026871334051817,0.2869989306891076,-1.0234613542162863,0.28174102050345234,-1.0297574984982587,0.33507405585728645,-1.0305652170556134,0.3592202681229418,-1.0315551510118004,0.38543089563439265,-1.0075355392894332,0.33512974046048855,-1.025027067839546,0.4619827630154313,-1.0136466481119073,0.23553448103199157,-1.0193537076604804,0.2937015794688195,-0.9492260615200134,0.42755293773106834,-1.0183706771184118,0.5144056106265156,-0.960364134498409,-0.005168363830053301,-1.038638375926954,-0.018203105550605534,-0.9909267149022776,-0.7531497127495571,-1.017255938327171,-0.8533779441730653,-0.9826366014553484,-0.7604600787570154,-1.0185977590871644,-0.8597177587646422,-0.9971496413475021,-0.7717464611464463,-1.0067602849797266,-0.8559171558683234,-1.0020994755441877,-0.7732149818808558,-1.007567420177527,-0.85418651523374,0.7242147721639025,-0.1872688464636615,-0.7242147721639025,0.1872688464636615,0.8936843331748806,-0.7628160325729358,0.9039780889684802,-0.857531005508197,0.9658518199156391,-0.5233247808309314,0.9755186095955812,-0.6102184648550251,0.9575163411466018,-0.3969301902611857,0.9754450626289697,-0.3948076770095725,0.9746189342892809,-0.697897541844484,0.9858338563382635,-0.7736494979626933,0.7400937172406896,0.7013464999549799,-0.8686876666832538,-1.2042843918903516,0.6363229991402172,excellent
1.0689573377157016,-0.4793872900579431,1.0676463750031566,-0.5651204190052721,1.0623552448972537,-0.5835320252369484,1.0562541495494242,-0.6033943171477396,1.0823005727564905,-0.5580367207207745,1.0892147178019183,-0.564632295457161,1.096950843385736,-0.56766496198857,1.0349958554326955,-0.7472298651707016,1.1049045415917476,-0.6643843153678586,1.0505132739895864,-0.5722221211438964,1.0751843618066255,-0.564275431100963,0.880398076141204,-0.8130066104394648,0.9991486599368298,-0.7141455684150224,1.0583483472339807,0.9949721175539689,1.2426926759157535,1.1989390197416614,0.9434718066435208,1.9238735602952846,1.0114918769525483,1.5592580738635151,0.9219722005484674,1.8551948310025765,0.9827094520852866,1.5149359800698645,0.8996171579698959,1.827182355197738,0.9437096753682703,1.5720222424835872,0.9033434141822273,1.859135013934312,0.9261758652949412,1.5839233778219934,-1.7583499757926533,-0.5242505096453494,1.7583499757926533,0.5242505096453494,-1.153777532304115,1.083979504565915,-0.9568696339632056,1.2568021288635371,-1.2694581575687272,1.976830640693933,-1.1594763500956837,2.1443145836900745,-1.2146341153525824,1.9740879245658312,-1.106491583060393,2.1506621158870156,-1.2147286761254361,2.1539057968155264,-0.989340081310146,1.826989777034571,0.4961450867619128,0.5982202291247105,-0.6436930353491047,0.24173878912735455,-0.030134873794065573,excellent
1.208912207355984,-0.5936191478443427,1.2119662810889933,-0.6755934099721925,1.2073367727275575,-0.6938906418133821,1.202618597255905,-0.7157949876579595,1.2289146072806383,-0.672156104000416,1.2377550204216217,-0.6815015541127616,1.247910859526287,-0.6885489343405097,1.1796826591726215,-0.9098934852092229,1.252408878771541,-0.8127286157579086,1.184217402404545,-0.6508297614427548,1.2087281204137765,-0.6392774206014873,1.047656386771373,-1.0314102067338868,1.1440903233200928,-0.8883719289862899,1.1465321006247284,1.0522401091909188,1.3246175011570318,1.2791707146767677,1.0304754359363464,2.0641674672896935,1.078946124498216,1.7678524285670354,1.0126984216167652,2.004601910273911,1.062776846334222,1.7498950228554169,0.9896613858792346,1.9664212014777769,1.0323334239584059,1.7695650228591617,0.9754219439337144,2.0176203425982817,1.0218758942306947,1.788842760625781,-1.8634033290364174,-0.6671978288271596,1.8634033290364174,0.6671978288271596,-1.3475744205332363,1.2394658428634968,-1.1329189196461342,1.3832358108921243,-1.4544602515655292,2.2195425886050573,-1.34775785609182,2.445324694931908,-1.3896409710251842,2.262706063188758,-1.2828819856835683,2.339337323911616,-1.286919240461865,2.444152814204774,-1.1916775809211702,2.163383472195651,0.4557273122797375,0.5621148593366326,-0.5788421947258755,0.41435874299719744,-0.050057368151007524,excellent
-1.0135676160238163,0.26507743097285463,-1.0160611797739736,0.3095740982432323,-1.013018442198398,0.30725068632923813,-1.0099159080009306,0.30379514162033583,-1.0238607326792346,0.34004782365013303,-1.0263809825859997,0.3611433826535012,-1.028619533385937,0.3858947288817319,-0.9997294394692868,0.3469982919813838,-1.0230444429929573,0.46688782904863907,-1.0028616094838003,0.25299702219652404,-1.0152941980680625,0.30380574996678406,-0.950004833809936,0.40788114495630906,-1.0185504894607913,0.5065394406347035,-0.9475284580760053,-0.09583032134420748,-1.0459327881604799,-0.09153640819214032,-0.9869125226860255,-0.8436553588678057,-1.014068832817366,-0.9330279852028076,-0.9873826136750828,-0.8518037105535677,-1.0121413054017445,-0.9404112421094266,-0.9929105799671016,-0.8621998588083647,-1.0032593604599263,-0.9381524056418258,-0.9970786754029622,-0.862503463407475,-1.000635919869101,-0.9368796592265781,0.8026426277760376,-0.20964195321365103,-0.8026426277760376,0.20964195321365103,0.8987147131979437,-0.7970494458757991,0.8883699718451136,-0.8854721271882308,0.9709215347257707,-0.600906000894681,0.9630680152356716,-0.6829108076256879,0.9718805305090519,-0.43880527139078435,0.959639592953574,-0.4356894418212216,0.9803367619244497,-0.7709272952069381,0.9632485155721929,-0.8208630464043237,0.613891955355204,0.5744370825374817,-0.9245123530760756,-1.1762597047168828,0.3136315869345015,excellent
-0.1521782897636225,0.20448043149046677,-0.1566750964049936,0.21939527804221973,-0.15847441571471318,0.22242733378903984,-0.16056309381199066,0.2318051202648432,-0.15510696488314057,0.2049225998692997,-0.156647765855658,0.19851458295406152,-0.1582260408449805,0.19298411704267693,-0.1661068133235333,0.2778209956995614,-0.15717824756591142,0.22359252061141674,-0.1581805088622046,0.24376235800321,-0.15830701601027355,0.2033389328835873,-0.19129375309920088,0.5509829809536059,-0.13482815650483326,0.29516458553413527,-0.012368310678252559,1.0062840719792863,0.028304548896640132,1.026297484656289,-0.031295480910659534,0.3438682291914552,0.018191902038888878,0.15539370557612162,0.015156080953088126,0.3424296084541901,0.015325478064628783,0.13847343853466715,0.03314860329116344,0.3166260440020305,0.00028536408657582157,0.1546083473273904,0.009738641022799645,0.31015704364890345,-0.0028102994483492445,0.15567634987138868,1.139609773640574,1.659008242709332,-1.139609773640574,-1.659008242709332,0.9262383791408475,1.2239088270083873,0.3448962549958451,0.8217407543166881,0.5277084503981428,0.9024964990704822,0.457340667216589,0.27067611225046667,0.5257360366954288,0.8271011472310155,0.559527634629429,0.28096868655410157,0.427022244580291,0.5355066670384041,0.35212294169845737,-0.006336098654811446,0.6047230392327334,0.5547277230306383,1.2512353476106282,-0.49188632882305366,0.3641094655003623,poor
2.5312379007379238,-1.1806632331638214,2.5137438129425798,-1.46446943024391,2.5123932610329747,-1.5023940907873037,2.5107515211574696,-1.5479603842273624,2.516195453060949,-1.461151479908018,2.5195131626669185,-1.484487923954985,2.5256176867409565,-1.5153761280490827,2.4941102585198758,-1.6465561588064654,2.521724380467558,-1.7195221777408065,2.524619581265256,-1.2619065397686968,2.536613937756158,-1.2868626272259749,2.5321352863221307,-1.6923556421092758,2.430286255853633,-1.532246525246034,3.540125614814975,2.2661726601367853,2.8050277684586606,2.193224462214865,3.381880380337676,3.8524225192480084,2.696803581942653,3.4728552214297683,3.450270611588973,3.857248108640995,2.7054504082466813,3.5490524493519793,3.3295751779955363,3.8664596609463637,2.6813940883499887,3.496894216444167,3.2641056434090943,3.8742600194566927,2.6626674161336745,3.496463367100173,-0.5845127035929745,1.21668289901705,0.5845127035929745,-1.21668289901705,-1.65807746244199,3.062220876101464,-1.956006953172995,2.677860890041353,-1.5811692802006647,2.665610351252221,-2.2723099924626524,2.7794812497621084,-2.192867890998303,2.526398343259488,-2.3151116304564243,2.2048030717075613,-2.201465934818513,3.088877352376642,-2.277049569184875,3.3519940854461256,0.5710761108989891,0.4564206325777352,-0.7781325894144518,-0.006674474200094553,0.6314212575851503,good
0.3685558879181486,-0.18803047950086904,0.369817676565853,-0.18357321040678629,0.3686831015261767,-0.1739146912109514,0.36766713690269565,-0.16509397010417884,0.3737949519435729,-0.22358260531068097,0.3758292626856776,-0.24028056122276817,0.37881391663323444,-0.25578493400855795,0.364623502772955,-0.18587012045179585,0.3830108040097671,-0.28920998587184227,0.3665828236360198,-0.17886767150154775,0.3708194796203708,-0.23722934501739437,0.3264065353242151,-0.19008135804616041,0.3954819128245342,-0.3876137577732149,0.3285834556488649,0.12495104824025557,0.47054789098866734,0.20342482463819203,0.40518792644710927,0.21224763298944,0.481827712372668,0.38881835609941656,0.3085457233751607,0.2923403709945933,0.48597566129298253,0.372767309630927,0.4278713839206559,0.19989924174925852,0.4756658823903933,0.3536960794899637,0.4261919481757081,0.2123452790391719,0.4706233549464241,0.34902879658023767,-0.41837058121276827,1.4048089511394186,0.41837058121276827,-1.4048089511394186,-0.46444480643871455,0.3955749978267665,-0.33008102560787994,0.4055955421347739,-0.4243444641235057,-0.010048086819343993,-0.4025361876422851,-0.14139632077046999,-0.3713751540431592,-0.09203106658910946,-0.38085725951236044,-0.20152095602626266,-0.5035292705450894,-0.14605114118418713,-0.46520478264651427,-0.1311589983324171,0.008834224433807589,0.2848082024346902,0.771147371711007,0.36672456234342515,0.07769895848364401,poor
2.3615912808289674,-4.286000641599698,2.347981200641621,-4.289412644122885,2.3639386210606097,-4.292429926063082,2.3780640043673267,-4.293813902927163,2.284250083068543,-4.2399685757810675,2.2495807691238707,-4.200260511882204,2.2110726832403405,-4.154027312415276,2.3601583901755467,-4.246250661492657,2.1589945446510255,-4.042065111946066,2.4319886267905115,-4.205862950749348,2.3367768726489944,-4.14578358573651,2.3790269245134934,-4.205330929963676,2.275358287373821,-3.817752823972858,2.0198686307042544,-3.45579188552311,2.0435306412461633,-2.7156613723369043,1.8885894107307,0.27983288389780736,2.1485279699277555,1.3625820135370157,1.7678002558563166,0.3550768356016306,2.1851309102727425,1.4495582847169513,1.8062296561037083,0.36013338930639766,2.2439660573419773,1.347571622761297,1.7521547380741065,0.2929237957385741,2.258196348744329,1.3119711692059364,-0.8312339570994924,-1.4417523045626968,0.8312339570994924,1.4417523045626968,-2.5257788159183554,1.1172408545618489,-2.805691625591891,1.490158661529106,-2.03935720263385,-2.0253590839248083,-2.0130501062936386,-2.6708346430394556,-1.8711877164696826,-2.683641480697035,-1.813094180238332,-3.8073243386528945,-2.19413266701551,-2.10779453032831,-2.2223019780380913,-2.294758235814055,0.021085048535002142,0.11899911335777662,3.8128041476768253,1.0386018405307316,-0.10959179066633491,poor
0.7104618178866361,0.43621194213780995,0.7177212646718201,0.3632665132093412,0.7156587751081179,0.362876588509058,0.7137241447296245,0.36285147858228706,0.7271636598794033,0.32995041954241916,0.7311057491126125,0.30422154074195884,0.7344200891927742,0.2725624218451383,0.7260008983756177,0.2826157904091167,0.7537240868209476,0.15656944287139946,0.7007110691139015,0.4675266449916106,0.7141877064446664,0.4285338486110347,0.7449771441983176,-0.2675426024019508,0.8116132036127448,0.06773508443315258,0.5198531838233706,-1.8122645485383992,0.5834529035429061,-2.0010715559048977,0.44328226164913137,-0.7166103905223776,0.6754494424113336,-0.29359449388448244,0.4715560706738557,-0.6813853971985343,0.6280372603377866,-0.2157360555042128,0.44023146914763583,-0.6003922438840781,0.6368373768526185,-0.25960567465452966,0.48327254234772293,-0.6007731375349806,0.6434166985898612,-0.2838127204241424,-0.4937827701661302,-2.1793259910257103,0.4937827701661302,2.1793259910257103,-0.799258733016375,-0.8185227476502726,-0.7611942646735432,-0.2485143982151978,-0.8288613210968326,-1.3883144569383636,-0.821603150053299,-0.8734508553096842,-0.8326469310357195,-1.7014461901968185,-0.8135549851684877,-1.333944365249807,-0.86589938835781,-0.8860197132986439,-0.8826056127263254,-0.5240083283277377,-1.6188957516170246,-1.9776279115243143,1.2789380944431379,1.6719637225376704,-1.4283800829305746,good
0.8663915418806966,-1.9144037289782267,0.8442738071559676,-1.8790144154182182,0.8484020918561137,-1.8810509048131738,0.852212015514152,-1.8783467689641113,0.8167321679063214,-1.8608887771317344,0.80186482945873,-1.8512178189625847,0.7845982779235539,-1.841035665774096,0.8386764777990237,-1.8063359765131166,0.75119383584314,-1.7509540970068218,0.892718231608112,-1.898898091832706,0.862505846714195,-1.8637691953960767,0.865407984896949,-1.6350991010074796,0.7792205476586672,-1.8090007862719846,0.8181014763242577,-1.3356297719644787,0.7340843329190064,-1.0865284321087227,0.8757275865197512,0.2986350782808801,0.7927443670232285,0.5612192677723457,0.9356412462276984,0.3489248243156486,0.8180202740487327,0.565093572268011,0.9193663099786639,0.4139361408648368,0.818908597554342,0.5509632664699767,0.9136073196028,0.4028931646469176,0.8163998922043133,0.5502258328452952,-0.6711036520019974,-1.229378954064619,0.6711036520019974,1.229378954064619,-0.7867979754081245,0.2604331061700775,-0.9390729570648755,0.4637972450643014,-0.6473691032625437,-0.20615272224716244,-0.5842970900107544,0.03397082621423566,-0.6929006006837723,-0.4052627295399218,-0.6843277783936983,-0.47089684237969787,-0.7758765810695041,-0.3235559372229093,-0.728082708572598,-0.23380942522067408,0.07257090977106012,0.2741151260583761,1.87960458404698,0.4723290441549417,0.12508654372227052,poor
