feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,label
-0.21439122021534138,-1.1104229613950363,-0.21410424072707562,-1.1267007417865706,-0.20880649857575045,-1.0387862134434938,-0.34366547179758694,-1.527069901272986,-0.24418007567808264,-1.3005214422002422,-0.5982016141951156,-1.316778237032773,-0.35991716267245827,-1.1434802148702812,-0.6309324045374851,-0.09184223003753507,-0.540811894302026,-0.011733008442670894,-0.9219028838737042,-0.6177617149011724,0.9219028838737042,0.6177617149011724,-0.05194956663573116,-0.057709961324588076,0.04149876636652212,0.09615521038428099,-0.15459091384471588,0.16576533200567614,-0.09378380460418549,0.19775935550994728,-1.8181987532680561,-0.028406673412073587,1.0083310723826318,1.2323508206478866,0.45153061681762857,0.2978520264895183,poor
2.666827520917323,-0.6863397018736427,2.7040616007828024,-0.6798812538196605,2.680923792967744,-1.075346935730804,2.7367709213190365,-0.817462171052577,2.6612053932345945,-0.9016319999338093,2.165618388274816,1.4283098409841657,2.3865111025946066,1.6430525217971563,2.234924794278381,0.6247982440116852,2.4522646453480887,1.0916875767888299,-0.04247902754821466,-1.419315359625638,0.04247902754821466,1.419315359625638,-2.9905618921839703,0.6846598467738391,-2.796761709570824,1.6127611526254726,-3.1413252783506493,0.6520469630636595,-3.027971905700805,1.0177356821575134,0.008589868176680856,2.476442135649297,-1.3035845303468918,-0.8716038555397501,0.9145671501678231,0.5344636470369373,poor
-0.7243181714709239,0.012267877995998419,-0.7320013346344388,0.05970120093112764,-0.7310086457256261,0.11333453277338001,-0.7383456747564925,0.04794030396859987,-0.7524467172219931,-0.05528194164450541,-0.7602426700598798,-0.6800234376251048,-0.7737064678571214,-0.7556959948925197,-0.8385230326271957,-0.3021347460322067,-0.854646113482232,-0.27555869203613115,-0.0879650814404883,0.4821378328936518,0.0879650814404883,-0.4821378328936518,0.6813743558509874,-0.12515503158257144,0.7122252491305807,-0.4545638239409273,0.6640420155180331,-0.11838136436325218,0.7145417741858245,-0.3185959276518954,-0.6621975957165094,-0.727451097072607,1.2114643506592924,1.309277898560899,-0.6378780350422152,-0.3999077765516089,excellent
-0.4917318154090598,-0.08379459311567594,-0.5018077614888298,-0.06078436104145911,-0.49678211336416117,-0.010088074232371078,-0.498163126457771,-0.12132268705256018,-0.5083277447334345,-0.21585399396315835,-0.47595978145286477,-0.520213631329881,-0.5326207379240503,-0.6281417431647577,-0.6409273109297895,0.04704591584903197,-0.6865602312842738,0.06156998537136383,-0.17184428647578656,0.24251056720596653,0.17184428647578656,-0.24251056720596653,0.4799187788029206,0.1982543872081822,0.48120155560185246,-0.08019437836541761,0.5175171539949524,-0.004714298728176621,0.511613644869865,-0.09128576519185379,-0.668284539564643,-0.5022507906125161,1.2752775567634558,1.3065869741221,-1.1555485006782138,-0.5454350175441536,excellent
-0.08388379673077558,-0.27286877004828786,-0.09497146886803497,-0.29014771064229444,-0.08193667954621753,-0.2493775970360844,-0.1340475894688198,-0.45363845844957607,-0.10605469256411472,-0.5017416018809192,-0.1542012619495011,-0.4093389814704383,-0.14061895853733053,-0.43351188960449194,-0.4043260630008979,0.4388046253095862,-0.40719259317303486,0.6676247850675273,-0.22467281451824447,0.3669306630318885,0.22467281451824447,-0.3669306630318885,0.26417845575808646,0.6069962985755097,0.1710054536355836,0.36550561909701007,0.24503107195726517,0.6006685446833239,0.23402812776725332,0.3859406836569194,-0.7296996196235392,-0.1043511266884657,1.2124314595402255,1.2988274874176549,-0.4949888343247907,-0.2674474954180716,excellent
-0.9955376006306749,0.11570286531242047,-0.9989469948866173,0.22151529583496335,-1.001820540935246,0.2519348751655009,-0.992685169331351,0.1801301852889908,-1.013786737754263,0.06812605054502306,-1.0425257544738382,-0.8443375679248556,-1.0541214659091949,-0.9575070313093242,-1.0271010413152455,-0.7189811889324066,-1.0208935505876269,-0.6971813959684982,0.0263938608582276,0.42870763886103486,-0.0263938608582276,-0.42870763886103486,0.9587607752917648,-0.38070331469809476,0.8855076201831504,-0.7217686902350121,0.9095675064411498,-0.3929823778799511,0.872941749030369,-0.5719842458208635,-0.7701932136229256,-0.988732207641557,1.0968715839906373,1.1886285514585317,-1.1517094952015101,-0.5342971358570598,good
-0.4934932244045768,0.9213410199780759,-0.48582098989711686,0.9181946143484913,-0.4766001957618376,0.8954411092762384,-0.48220822678363257,0.8795094385221972,-0.4932099669114706,0.7611727353719433,-0.38931105927986354,0.44528213017587703,-0.4639617490904054,0.19201366171598694,-0.5714072594823757,0.9421053942776976,-0.548241906370529,0.7608032967732135,-0.04109370535986918,0.42034252612871736,0.04109370535986918,-0.42034252612871736,0.5890709874939793,0.37769894871953463,0.6408707770462277,0.23268275900889582,0.48524212188408034,1.2298287348636785,0.4750128326120948,1.3984003587966112,1.0675584108069507,-0.518275270907194,1.33684003075374,1.159028441822118,1.0528618683363138,1.1650172510209809,poor
0.014327953763496366,-0.15221479184159845,0.00822086647950551,-0.13177416224326366,0.022616505076115033,-0.12514788628393772,-0.014731931236586886,-0.40762871322102984,0.0562741734719093,-0.3812660166437727,-0.0033891477044718245,-0.14810240204106842,0.05328595771197807,-0.14493058060906433,-0.3132375467427052,0.8836652402632419,-0.2628865691478047,0.9955494156226251,0.11430809722057697,0.15613679436205463,-0.11430809722057697,-0.15613679436205463,0.22289081434417268,0.7487664445308533,0.0894309876470883,0.5230973112961098,0.1866777203294451,0.7977063118940247,0.016531921341247518,0.9445060913192084,-0.5311406579136854,-0.030514800918080166,1.2822728993753538,1.2992671015639181,-0.4066915630272706,0.41015524894590477,good
2.5347047855314786,-2.5686225298488106,2.5363777127430747,-2.645471283248144,2.525905654087536,-2.784809471643115,2.522466838519667,-2.360937360932222,2.4784881549624385,-2.3903774932108233,1.9421234383863892,0.12406497763972772,2.3026510179743997,0.4836442408320578,2.227177104448891,-0.18751771631912775,2.450854061691262,0.04637902768729571,0.5770309363955454,-2.1155202142316085,-0.5770309363955454,2.1155202142316085,-3.013097178578277,-0.6056256998946161,-2.787397959773942,0.33332742186798836,-3.1211060859373094,-0.6448833260370354,-3.024540291392465,-0.3463408338131894,-0.7584781402628714,2.652595579249324,-1.0290763999884636,-0.7739564163808461,1.3309601714186794,0.8888326644043599,poor
-0.9045815846059915,0.2249510482900411,-0.9169352708073373,0.2968682244303747,-0.9281259545811664,0.35768316936300143,-0.8646172415519842,0.5484304419206956,-0.956106945876893,0.4150510911098576,-0.8295091902046351,-0.5475601491459179,-0.9495769691100676,-0.5682486185686221,-0.6676218076252438,-1.0389192048384868,-0.7326132184684873,-1.135891900798569,0.07525609299699736,0.3677847309582716,-0.07525609299699736,-0.3677847309582716,0.8412745401543948,-0.7609713187176802,0.8264967207552225,-0.9796734181768,0.9469913569781626,-0.8746056482576339,0.8852173731392396,-0.8786970860658053,0.2707180435128367,-0.9190243004939007,-0.8290527111301438,-0.883649720771165,-1.0977020315753925,-0.4413059897924456,excellent
