squat_form_feature_0,squat_form_feature_1,squat_form_feature_2,squat_form_feature_3,squat_form_feature_4,squat_form_feature_5,squat_form_feature_6,squat_form_feature_7,squat_form_feature_8,squat_form_feature_9,squat_form_feature_10,squat_form_feature_11,squat_form_feature_12,squat_form_feature_13,squat_form_feature_14,squat_form_feature_15,squat_form_feature_16,squat_form_feature_17,squat_form_feature_18,squat_form_feature_19,squat_form_feature_20,squat_form_feature_21,squat_form_feature_22,squat_form_feature_23,squat_form_feature_24,squat_form_feature_25,squat_form_feature_26,squat_form_feature_27,squat_form_feature_28,squat_form_feature_29,squat_form_feature_30,squat_form_feature_31,squat_form_feature_32,squat_form_feature_33,squat_form_feature_34,squat_form_feature_35,squat_form_feature_36,squat_form_feature_37,squat_form_feature_38,squat_form_feature_39,squat_form_feature_40,squat_form_feature_41,squat_form_feature_42,squat_form_feature_43,squat_form_feature_44,squat_form_feature_45,squat_form_feature_46,squat_form_feature_47,squat_form_feature_48,squat_form_feature_49,squat_form_feature_50,squat_form_feature_51,squat_form_feature_52,squat_form_feature_53,squat_form_feature_54,squat_form_feature_55,squat_form_feature_56,squat_form_feature_57,squat_form_feature_58,squat_form_feature_59,squat_form_feature_60,squat_form_feature_61,squat_form_feature_62,squat_form_feature_63,squat_form_feature_64,squat_form_feature_65,squat_form_feature_66,squat_form_feature_67,squat_form_feature_68,squat_form_feature_69,squat_form_feature_70,squat_form_feature_71,squat_form_feature_72,squat_form_feature_73,label
0.13760239306320324,0.407954565237758,0.12915801490152837,0.40763384903160904,0.12796790354232368,0.4058811826634438,0.12701940469676545,0.40505500426860985,0.13192224757216012,0.4115490036561383,0.13213370560348553,0.4125015151023488,0.13236070581056403,0.4141873194352249,0.13730045422311768,0.40487662529155566,0.13522616114846528,0.4135648655103911,0.14062847744055168,0.40335409446746107,0.15033244512830424,0.405975791716764,0.2296278323803794,0.46183937759381205,0.1477009748296032,0.4428701951044972,0.28421967055567926,0.6009788860035521,0.1387759476052716,0.566195634870641,0.3824453877529044,0.8467771656499335,0.1225949467771688,0.8241498308091609,0.40360400862669,0.8310636108805662,0.11960423298133604,0.8343399215068195,0.39571495640167953,0.8919241194707114,0.1202181170898854,0.8434984561541932,0.38785814061057927,0.8986887522179252,0.12231758812224956,0.8454579920110058,-0.32641493581863057,-0.16210309617158633,0.32641493581863057,0.16210309617158633,0.20575229203919304,-0.40383448117474796,0.29669094892189296,-0.2887567925446129,0.28148795277929417,-0.3992990331262767,0.1395626561043536,-0.3475885030034044,0.273549845876077,-0.40540578481094935,-0.01892791879092086,-0.35850562239275074,0.26969043259823816,-0.42198483733126607,0.27521243008034385,-0.39125657365075717,0.8100479220019998,0.7501954796566002,0.652201574128672,0.6425227170070138,0.04276266670830825,-0.027739680309804785,-0.14847949858091922,-0.8044005279221315,poor
-0.7592327207724375,-1.1785195359032206,-0.7390374185497985,-1.1605588079938718,-0.7273976511939618,-1.1524088483223451,-0.7232031650623838,-1.143468822532172,-0.7698946224320581,-1.1633720972659167,-0.7670605106194194,-1.157901574837601,-0.7618678494568518,-1.1539665717508938,-0.7104850237796706,-1.156319615266532,-0.7186864229079382,-1.1495120116601183,-0.676467956720605,-1.1623621395882031,-0.689764660939262,-1.1650107158769878,-0.7722605370590131,-1.284049218077791,-0.44403935796295024,-1.139980537860874,-0.45403314346673984,-0.8755820883380485,-0.16622220821966172,-0.7364543228555657,-0.6213891365357077,0.16757906668681363,-0.3881779522077605,0.18541435130742365,-0.6182821097382651,0.5048190345899879,-0.416173546662175,0.6255257251919498,-0.6318059479314305,0.5094704037247542,-0.4768203126964202,0.4696289926205512,-0.6140460695406212,0.40638745636444984,-0.4387406564753042,0.3836513613876121,-1.489640480257883,-1.27537356508685,1.489640480257883,1.27537356508685,-0.492331469506642,1.2978912449913016,-0.05161165545389633,1.3418515533939936,-0.7495727974516587,1.2810170390546252,0.49053310708074016,1.3441124670379117,-0.6675731578608338,1.2138034628756054,1.1446546044975636,1.3081964033481368,-1.1987733410766275,1.0543647263247709,-0.733912044581309,1.0930276549567384,0.5083137759525417,0.5203252064909328,0.4742335205409026,0.5561562267026511,-0.4421791381413269,-0.03771935550105297,-0.30711673344708873,-0.4578177744432724,poor
0.24227056873177522,0.2606024477435623,0.2374394101011399,0.26483119214760664,0.23935096260307703,0.26398291911524024,0.2421736788596767,0.26434089987722553,0.22199667037101548,0.26779801132735825,0.21464530114307223,0.2687263149363898,0.20715994225512574,0.270056870548109,0.24428852847674903,0.2703771974118301,0.17606445044373836,0.2804258359958359,0.253044884020975,0.2763689915408254,0.23704748648180865,0.28118909416393484,0.2429438004679269,0.2674129653941836,0.16010965202224148,0.2615207922777383,0.3240211737590053,-0.015190656987308893,0.02696058219483564,0.05809398686939061,0.2572504030473087,-0.5445793867020585,0.13420527679039618,-0.4727838320973353,0.2371731427747369,-0.7208148248359445,0.17294678060910093,-0.7168642564421226,0.23115184212438683,-0.6825401150579612,0.18132970019047517,-0.6654904879758192,0.23564013469857145,-0.630836584199473,0.1769575198247123,-0.6162690422119762,0.12301819809644288,-0.13653960583394573,-0.12301819809644288,0.13653960583394573,0.3415988266154736,-0.18234488199651658,0.037532029408678516,-0.13928200904185603,0.44178019107874106,-0.2097322287244132,-0.2965818857380457,-0.3297893323822901,0.32702003189383116,-0.21792242868367262,-0.4093067444474732,-0.23543934901167116,0.4334125502429438,-0.2387951464174267,-0.1473787181904341,-0.2652866171489034,0.672544378235588,0.5021724524529708,0.6087125326409677,0.5361161114118105,0.10213093536156691,-0.02081342523514632,-0.5141575399885323,-0.44322111270914827,excellent
0.2592183108538603,0.2335571213814466,0.2522440878586644,0.24480556231610096,0.25731568480919276,0.24535112093495975,0.26203368996724774,0.24663164182009328,0.23394998537698358,0.2442378899446115,0.227727915106533,0.2441270545305375,0.22223702308591775,0.24334695200609507,0.26926313997730894,0.2586191372057822,0.19503474395097273,0.2562002194734773,0.29161126493920425,0.21004122732760172,0.27595336217466043,0.21597701292287272,0.25162991147131714,0.24372534842028903,0.16861708521365334,0.2304860222434888,0.3054977915543766,-0.24581323161706262,0.043518517854402514,-0.2926191405358213,0.27587706604627615,-1.048253518420348,0.166276656054937,-1.240149052829222,0.29000289908174703,-1.2594145260616665,0.186409514594021,-1.561066121551019,0.29351739525662063,-1.2467423084569278,0.19206203977224504,-1.4391527441603402,0.29202961231243435,-1.1463176289530805,0.19071537561452276,-1.3583091621233403,0.03213156292750828,-0.1754479484126295,-0.03213156292750828,0.1754479484126295,0.2989111395825578,-0.09987708304343086,0.14007760783288567,-0.0060129958721124276,0.3778417783842938,-0.22760650320830614,-0.3875179848238127,-0.2720915208715783,0.2876487523031719,-0.19498459706942664,-0.772564158443361,-0.22728334671274558,0.35910920967314974,-0.22655936787488642,-0.24566307729830902,-0.2638577002401654,0.7514873741501452,0.8058414366220311,0.656630435242005,0.6644966153854353,0.12286727220932005,-0.023662665744854896,-0.7285197920104246,-0.18241244467087317,excellent
0.2048975014485558,0.5286420392289649,0.20504244246793274,0.5205835908643404,0.2071117715509819,0.5186482385800256,0.21182224194626512,0.5175539633447814,0.2078635070918996,0.5232258362257892,0.21075202966299966,0.5224286348234144,0.21317682330327767,0.521815167921977,0.23799602347337134,0.515787156662293,0.23461813133962328,0.5182755783631359,0.21082941834719465,0.5297348028668791,0.22033826348622074,0.5293115380882852,0.31065707478506116,0.5152105766050822,0.22995727740267044,0.494343200901514,0.3405963483667686,0.45096493055342524,0.0236417538254852,0.43465397843394715,0.2789898534744781,0.16287359844488825,0.11682479920771857,0.18921239979021506,0.25350267468976057,0.08452581829105317,0.14227007394812918,0.11772057887703637,0.24469892413057234,0.07893579787711,0.17215701538989647,0.126525453977895,0.24891359333491755,0.10149594861319637,0.17091864028422524,0.1451272279505336,-0.4884955223483013,-0.05447112292847719,0.4884955223483013,0.05447112292847719,0.5765627767599919,-0.8994251854044442,-0.008453633192756386,-0.9239028834507366,0.6372058213581852,-0.6955125672488383,-0.11534145084990141,-0.7088262137497398,0.6720884564036853,-0.6312068142781144,-0.14159872791117326,-0.6912253651736394,0.7027302275489277,-0.6491069270231057,-0.051567926523417774,-0.7068211310419443,-2.412960536266181,-2.4137256726051644,-2.342754445876118,-2.2074198106046463,0.31859292505694864,-0.0034616796908424462,2.222498903478229,-0.49366658944610226,excellent
0.16800124717939208,0.465298589395969,0.1661008868300301,0.4650500964256305,0.16517292507598436,0.46466011895487813,0.164832379743102,0.4653052899551405,0.17399510764734344,0.4669210302578805,0.17721166966221838,0.4670841746956408,0.1798280752794538,0.46772365002624117,0.18682004296561575,0.47014040574767296,0.19945034980558818,0.4718180171072341,0.16960923108844658,0.4662504134050736,0.1824696227288053,0.46806410403039517,0.2737184880333869,0.5056361000298564,0.19134095132778522,0.49235512888466654,0.26049274110301845,0.5324740054713178,0.07837907650331266,0.5363067246970181,0.20756092999292702,0.3073135446838675,0.1632673159658237,0.3819311741067125,0.18280220560174082,0.2018577524432705,0.19967362516158285,0.27985593263010794,0.18404228306175682,0.17871209255654016,0.202241460344094,0.2309086461458763,0.1904022773218355,0.19968478953987517,0.19195570992160993,0.2494527177728425,-0.32776557751705826,-0.3352168390972981,0.32776557751705826,0.3352168390972981,0.49539658817971427,-0.5449648460194132,-0.03206285107163097,-0.5084539217610469,0.4617793128207753,-0.5621540235579014,-0.21174454708916823,-0.5226466922612815,0.3722500830867703,-0.5004714287348183,-0.31049548799754445,-0.5241788583316133,0.5458597882433431,-0.5212077007396747,-0.09800900762098498,-0.5406700880419125,-0.28610428603328747,-0.20726310360027758,-0.20509696236150596,-0.08306390842643464,0.1845241432283947,-0.008641777157710877,0.6240340802167337,-0.6035185354802655,good
0.10260764603220918,0.4112358181839098,0.09901604084397332,0.40971610847969686,0.10053516452362468,0.40816959490749394,0.10287099979390728,0.4080424299980715,0.10048006051172402,0.41351138639721446,0.10131479793930327,0.41448602018920366,0.10217954579781677,0.4160192086483571,0.11278333788057134,0.4138184097254801,0.10774022937644927,0.4225209491557422,0.11181328636912609,0.41531959875101776,0.11155911579439258,0.4170689120691263,0.18675039654456074,0.45089373569830127,0.10567375938704422,0.46179139045803475,0.15757767074757126,0.47567913057382427,0.01805640046718166,0.45213850870301514,0.10624405888167399,0.4825439720715696,0.06052342018875607,0.5436557576393662,0.09742776713293895,0.4393850778332781,0.07398258089073681,0.5752785033557204,0.0921450903810545,0.44642367615434814,0.10414863927824708,0.5644168152449603,0.09654709255885292,0.45350567514152357,0.10761090714652002,0.553957040263787,-0.2711321920693566,-0.49236961393040013,0.2711321920693566,0.49236961393040013,0.17963089258767317,-0.5241555885460104,0.21435939612236962,-0.5205643673114683,0.3010190715570056,-0.4663856288192752,0.02133090550535479,-0.4071603340061913,0.3224371387069655,-0.43130089461203536,-0.07203333610051221,-0.37724847910387677,0.21401772361684307,-0.4102255328134654,0.1922273853447811,-0.3782160246884072,0.7097554755576088,0.41538668314989907,0.7516651832075792,0.31006512265314307,-0.09306873175171793,-0.02673492273354201,0.6972113363841148,-0.7239811154705167,poor
-1.3421284024810836,-0.43850521980669344,-1.3621986853714154,-0.47007410175103387,-1.370507752479414,-0.4773215946082297,-1.3780254595853099,-0.4834636306183902,-1.3522450088805444,-0.4573808375791051,-1.352735913514989,-0.45671975471844634,-1.3534039660729644,-0.4573949276305263,-1.3956276492134512,-0.4866218299128688,-1.3886974576824505,-0.4674171082474408,-1.37253037540099,-0.4422456180204205,-1.362897960395395,-0.4255521371691853,-1.4853560410915936,-0.4182450592481501,-1.4620848603700285,-0.3295781488737447,-1.6769105006583414,-0.2385870836454195,-1.4354361136124585,-0.16462059479913127,-1.538639822314165,-0.32549882031658456,-1.45731010708446,-0.0915238032973071,-1.5179773010574649,-0.3359051303389748,-1.4543968518776715,-0.05221694142241008,-1.5105427461248566,-0.33078329266986983,-1.4808151005089827,0.003090811821467517,-1.5143059746873364,-0.32201961637130555,-1.4795877019603816,-0.008958030510799166,1.713512979703516,-0.020529155003081462,-1.713512979703516,0.020529155003081462,-1.1483340136210112,0.17594554763703965,-1.4642065708521792,-0.0035438306678285555,-1.374827108344004,0.35400575504930265,-1.449116434774241,0.37047386024504936,-0.9913947465354445,0.4089636498657232,-1.0901347358680396,0.3151553325401848,-1.0894376092439915,0.4348870181813063,-1.0683594898837478,0.46978555019968654,-0.5442923666639174,-0.640495847630651,-0.6996610723424925,-0.6659356973724607,-1.7492586324920933,-0.03349534032864548,0.5287732331537528,1.6106799259338795,good
0.2514905413714715,0.2006034092461531,0.25471920754441457,0.2313972767037514,0.25423479461072424,0.23524948740328216,0.2536647864046472,0.23941927750867545,0.25235812818034764,0.22622791146326515,0.25306661271470987,0.22576370813503752,0.2544192375283435,0.22426530222911586,0.2420259861698191,0.2497857029574213,0.2367891733745628,0.23858919961050337,0.2518512082276018,0.19333179214424134,0.2549440666004413,0.18901139221553664,0.25091549061243656,0.2159982395780939,0.1780660283543476,0.23946488578949127,0.23668892477795136,0.22750403670330419,0.15516111443632,0.31800133844260203,0.29140323505282567,0.48779705210261304,0.09690762617458056,0.6019425468645627,0.29594007080032375,0.5224291751531089,0.09317659301392063,0.6590725465529821,0.2810795575886988,0.5392965459741202,0.08371032914561344,0.6516840063957852,0.279709957331671,0.5211251034815998,0.0839337176462411,0.6418781818983342,-0.2577760465560766,-0.10660156841569444,0.2577760465560766,0.10660156841569444,0.061580487112252245,-0.013516860174286733,0.395407373578254,-0.002890976356847809,-0.20663289162505044,-0.1482747937364933,0.9503157426545386,-0.16034054912067366,-0.28887861972586404,-0.19392666977933384,1.145821652207555,-0.16265924865795905,-0.07275502770268989,-0.2022392033838943,0.6105081880099835,-0.2701691419438773,0.70978484771265,0.6419796739212327,0.7741335397948356,0.8383094581539835,0.13265570791164352,-0.035665540686781474,-0.5035954367695642,-0.45077288517832337,poor
1.8344924254304107,0.10415576215583468,1.8667529356077543,0.08017931301460282,1.874059130043831,0.08017544643710484,1.8830160884214984,0.08097733619518749,1.850794666491997,0.06584209968083866,1.846448729967082,0.05585716356620265,1.842597091144114,0.04646472559063874,1.9265674573216927,0.05076370073701751,1.9077730407807658,0.018273634771333404,1.843710827234438,0.11075649170698464,1.8203751708334943,0.08963532489161453,1.8111024839109455,0.10072136412755435,2.048895484853396,-0.09403399872025904,1.6501847072089426,-0.043015183254673565,2.1025558984585673,-0.05395340352876825,1.6117346439565041,-0.20128677943399859,1.968635946405378,-0.1339929320178475,1.6269031738272768,-0.2039310186311142,1.9206219520238972,-0.09923143116523732,1.642954230087774,-0.15341530402496617,1.905495586219825,-0.10115105405875875,1.6521230567703817,-0.14943840721074814,1.9099086412518835,-0.11813565489172036,-0.2401819300052315,3.037469425554788,0.2401819300052315,-3.037469425554788,1.4517855195441356,-0.9604361984367444,1.998973348472528,-1.1822274052891342,1.668674777940252,-0.5100677067651107,2.9783572472820503,-0.42511258444206657,1.9315357569668112,-0.49416352058552776,2.5159441279124657,-0.4034913191501774,1.3920887687365069,-0.5195666206079997,3.1068468639555538,-0.2956097219162164,-2.502504072728204,-2.113121837312377,-2.7081851869176337,-2.4715767450384143,2.7277408372379353,-0.034691388555567526,2.2358493241459336,3.3315138853536257,excellent
