plank_form_feature_0,plank_form_feature_1,plank_form_feature_2,plank_form_feature_3,plank_form_feature_4,plank_form_feature_5,plank_form_feature_6,plank_form_feature_7,plank_form_feature_8,plank_form_feature_9,plank_form_feature_10,plank_form_feature_11,plank_form_feature_12,plank_form_feature_13,plank_form_feature_14,plank_form_feature_15,plank_form_feature_16,plank_form_feature_17,plank_form_feature_18,plank_form_feature_19,plank_form_feature_20,plank_form_feature_21,plank_form_feature_22,plank_form_feature_23,plank_form_feature_24,plank_form_feature_25,plank_form_feature_26,plank_form_feature_27,plank_form_feature_28,plank_form_feature_29,plank_form_feature_30,plank_form_feature_31,plank_form_feature_32,plank_form_feature_33,plank_form_feature_34,plank_form_feature_35,plank_form_feature_36,plank_form_feature_37,plank_form_feature_38,plank_form_feature_39,plank_form_feature_40,plank_form_feature_41,plank_form_feature_42,plank_form_feature_43,plank_form_feature_44,plank_form_feature_45,plank_form_feature_46,plank_form_feature_47,plank_form_feature_48,plank_form_feature_49,plank_form_feature_50,plank_form_feature_51,plank_form_feature_52,plank_form_feature_53,plank_form_feature_54,plank_form_feature_55,plank_form_feature_56,plank_form_feature_57,plank_form_feature_58,plank_form_feature_59,plank_form_feature_60,plank_form_feature_61,plank_form_feature_62,plank_form_feature_63,plank_form_feature_64,plank_form_feature_65,plank_form_feature_66,plank_form_feature_67,plank_form_feature_68,plank_form_feature_69,plank_form_feature_70,plank_form_feature_71,label
1.6768330943992489,-0.8034740978255739,1.6319949136767318,-0.9287692562638454,1.6285921834298025,-0.9254019179919379,1.6245733268609013,-0.9183328876380707,1.625504266497461,-0.9265871554247537,1.619332699742568,-0.9263676661045993,1.6105772303004395,-0.9307038705846348,1.5932484510276228,-0.8717732945540511,1.574225220502601,-0.9256420495691995,1.6979761981256722,-0.6109779364560834,1.6865568660510226,-0.6664279102640194,1.6564570777225753,-0.1856966189313515,1.620578202941815,-0.2712436969866582,1.8920946616112277,1.4917042100225248,1.6528939746755686,1.4845679588741476,1.9577510142692465,0.7868117621683047,1.7719296182227646,0.5556954361819004,1.9259896032199322,0.7463185120683037,1.7231623765580422,0.46467845790903356,1.9152588141477151,0.606040965343512,1.7118736496627749,0.34788035092074376,1.9474804285849403,0.591621797185875,1.7220054864213892,0.3673110281249839,2.2975435737157324,0.791999299220567,-2.2975435737157324,-0.791999299220567,-1.1203889700263845,0.3067001719775214,-1.4472895061031017,0.7480171500789555,-0.9195434068146208,-1.106777796383222,-1.1346917081876473,-0.7092705445245961,-0.8629015965763612,-1.2456076292342075,-1.0909531696559776,-1.1060716376981627,-1.0590235077904542,-1.1961388033742857,-1.269392150305759,-0.28947187383450507,-0.4525973677403992,-0.634218898324623,1.4603508718004208,0.49317187863599343,-0.8454149146105584,-1.0362868526462745,excellent
-0.4784699317699679,-0.08900436261694687,-0.48747366323296,-0.05832312586066488,-0.4887942921827377,-0.06856296070835136,-0.490391586592977,-0.08081847318601039,-0.48460722594211586,-0.02930422091073991,-0.48362298171691565,-0.018132082194810144,-0.482630613435042,-0.009357172030766553,-0.4956634717752627,-0.08906387106247517,-0.4825721814213862,0.01787759387867699,-0.47642438464016157,-0.16875771983660323,-0.4727464626349622,-0.11704157869640887,-0.4842809736908063,-0.13223134406015902,-0.49513387840989675,-0.22678894900898805,-0.46097824931066844,-0.5117358825101899,-0.5200091416301112,-0.620809321958998,-0.6308403775380406,0.06989861932563722,-0.6780550207154395,0.07803316349347485,-0.6111503884450312,0.05365572614250094,-0.6758065210371101,0.10417637541919952,-0.6071392989774157,0.124011207378812,-0.6644019075666371,0.17827711671889493,-0.6096753196448684,0.14759910897396467,-0.660431118462581,0.17920085080894443,-0.10297478863780028,0.247650060459962,0.10297478863780028,-0.247650060459962,0.4753414154575878,0.17582932679699506,0.47737786156555406,-0.09382707565990248,0.4738993783521954,-0.008894418417442058,0.4689125028608668,-0.09734491082270687,0.4767773730032203,0.09190817017762183,0.4843194721842358,0.039929140910490345,0.46877363290291235,-0.3261971961265552,0.44624686339410874,-0.3383675615306867,-0.942121058107568,-0.2785794829639891,-1.3467294909805823,0.9219099487031247,1.2778850069923673,1.3065711689015644,excellent
-0.887634248914154,0.21179250843037883,-0.8983927199148557,0.2850122804857288,-0.8974513694080013,0.2860323690668745,-0.896258373025247,0.28809562984833054,-0.903772261341001,0.3153816947726453,-0.9064630672307035,0.3377457238439183,-0.909180246626335,0.36263732965501505,-0.9016774617387943,0.3689814541799634,-0.9199552841294988,0.46543214009473927,-0.8808786927888963,0.1873601397185089,-0.8870998177283922,0.2341882405239458,-0.8558321542174684,0.47780858883983146,-0.9519074075480143,0.3464508723904526,-0.8032680064946007,-0.5639637547470726,-0.9440761272988615,-0.5694115070312475,-0.6691663443486362,-1.0640963723985533,-0.7435713290257642,-1.124042636991023,-0.6645832455027657,-1.0817621277429261,-0.7592679409483792,-1.1322092854054342,-0.6735796470913435,-1.048758249668085,-0.7611905037422259,-1.0979629715431622,-0.6680864391014615,-1.0368325919840318,-0.7506819016923368,-1.0902054421342726,0.12069774713444624,0.38175188659915493,-0.12069774713444624,-0.38175188659915493,0.7768674630956582,-0.7616981451427917,0.7795555708998761,-0.9590242558088575,0.8561785873027906,-0.6645830015613421,0.8293217749292622,-0.7177193428188381,0.8606697415747191,-0.49018493450419215,0.8354416629645539,-0.48434549159334606,0.858614644049626,-0.9419533369837336,0.8108125853593052,-0.9265588969139877,-1.0025003061100748,-0.5492384223514648,1.061223435161689,0.9705852994008713,-0.818522191383814,-0.8422052775629344,excellent
0.3132308032381428,-1.2262318719303111,0.3014999208242129,-1.2316199380192432,0.29626802338009867,-1.2489918260707973,0.2900772774647306,-1.2647450035677903,0.3064683243711138,-1.17575575518122,0.305205801729521,-1.1571559994614748,0.30333098802438296,-1.139966134007741,0.26865916610449747,-1.311617725790451,0.3010162970721245,-1.13199633452399,0.30546748988061845,-1.2939753153977909,0.31631582379874146,-1.216914470729664,0.28727406835558655,-1.3091105550735005,0.2605887681835179,-1.3777277705308675,0.4052381518716906,-0.6103722349007673,0.32844082525901797,-0.6715391549062476,-0.023580569534974487,0.7359199347835381,-0.047706902177613954,0.9425506158940885,-0.04121569812886206,0.7177195284652708,-0.04182404958816689,1.0100661399446793,-0.023893969093325813,0.8108229612137663,-0.01356976760608736,1.0630114447097572,-0.025413344747944197,0.8468658507383783,-0.02097256579124941,1.052188592677767,-0.4650130286129545,-0.5649422747797311,0.4650130286129545,0.5649422747797311,-0.05408231818518433,0.734849077177334,-0.07965658605471597,0.6216675972495014,0.12418155959347808,0.624326354391705,0.209027074996526,0.597626570710071,0.14168781966435628,0.7160664422180709,0.18135439637455217,0.7193663089444142,0.10387302166787593,0.21223586748146298,0.19897729840365966,0.2502324867099881,-0.720110358972699,-0.6118479534969791,-1.101875105695451,0.72328222704156,1.3411237379844088,1.3463414057569847,excellent
-0.4394263039118103,-1.1083775618835419,-0.43233679005164966,-1.0716017159950644,-0.4307157607777824,-1.0922809053295892,-0.4293591655360695,-1.11600984025619,-0.4344352902856875,-1.0214162525095014,-0.4349451595489647,-1.0071935582710365,-0.43616282594272937,-0.9933014063513317,-0.443375991192291,-1.1777676709412073,-0.4504044715628761,-0.9681845947961502,-0.43842147266753295,-1.2248250838544519,-0.4433427272409209,-1.1572510229740016,-0.5437234648672082,-1.5875734886423156,-0.4604890546106895,-1.2746831172272224,-0.8418038039123679,-1.6148443792576117,-0.6093456349014431,-1.3081416877945165,-0.7932570111657605,-0.60664922138018,-0.6590010355776026,-0.4371874053588373,-0.7863398525020254,-0.6109005571590901,-0.5884015896208424,-0.4308426496611424,-0.7902768272168811,-0.550095920602799,-0.6213343192429543,-0.39344848202949784,-0.7828365497165288,-0.4992600552504069,-0.6417099138491483,-0.3803996640717525,-1.151702849229975,-1.0756355792952565,1.151702849229975,1.0756355792952565,0.09751243416339773,-0.49744412890870876,0.20440198566204612,-0.38659295984671255,-0.007295711485228818,-0.2444712612599741,0.09429807879479488,-0.153284112867443,-0.012851534606537809,-0.1808657434905031,0.10733295566693662,-0.10800876536439225,0.08784220984019452,-0.08651871918516515,0.16812416629591256,-0.26422853242018257,1.0943775400597808,-0.3511725510086997,-1.072408324211346,-0.928998266896532,0.9106498890086492,1.0996709651427172,poor
-0.30766761344699384,-0.23490662439805746,-0.3045143176033064,-0.2045308325733798,-0.30539901403878156,-0.21833177506837426,-0.30637620223448647,-0.23688596629381908,-0.30171813031899464,-0.18629855093504977,-0.3005365613201954,-0.18573145719245623,-0.29944481480219226,-0.1939333537076733,-0.3041758501556254,-0.30815436942225444,-0.28981385018575045,-0.2394977010401932,-0.3097972611618713,-0.3399085809987021,-0.3088980476120922,-0.28782239713243113,-0.3055473063600314,-0.5950055038807031,-0.3126978675736981,-0.6743023807849583,-0.3495447868332056,-0.8058956104214253,-0.3855684637924092,-0.8632075519334388,-0.5590472623665463,0.04695304031365783,-0.5617111514466091,0.17197573746261913,-0.5228049776957594,0.047131415600106245,-0.5464796839720967,0.24482764018237824,-0.5056212495699884,0.1341692882199202,-0.5311385267967886,0.28168190631497536,-0.5168851679637725,0.15450518628304885,-0.5361164625619194,0.2757121570436111,0.16015035104040887,-0.1342280712323204,-0.16015035104040887,0.1342280712323204,0.36638658483094355,-0.011620392875303823,0.3251265323087401,0.023656943704840144,0.41012107310262974,0.1752885684296834,0.26976197850655403,0.16940495605870937,0.399137611908341,0.21195170557492918,0.23590504929187395,0.2151254387470545,0.37733114964251585,0.1044431255495001,0.516194033306818,0.2222227117743733,-0.5995149541802524,-0.4653079149691421,-1.1487591500187446,0.6317547837588208,1.22285631639259,1.2437368038151615,good
-0.03625097485003904,1.3738803801797141,-0.02591896702295698,1.3320954285607873,-0.02775076445903143,1.33450088984441,-0.029235751129310827,1.3412139438268802,-0.016694345313522353,1.3213139062858912,-0.012598124342920321,1.3130533414466297,-0.0073499942059699905,1.3080522872124956,-0.013422008575447909,1.3023004905745181,0.006871647213760918,1.220820343184551,-0.05154910498821202,1.3892700177723332,-0.03581600407986616,1.3836831732793726,-0.0770672403640406,1.2486585156016237,0.017072231522196654,1.3225499043615156,-0.02447666751655395,0.8925098626654118,0.11334114249043709,0.8450404939429662,0.07073228646030727,0.5006990158349388,0.10228264427503676,0.38680255014399506,0.08730393093828062,0.5017579055784923,0.0868961188490231,0.38897223798546093,0.0812738090659619,0.5083157721869738,0.09092347664568777,0.43206433495108,0.08789932358229471,0.4963942508796118,0.08587978353563044,0.41930539984215925,-1.44569375835309,-0.3227880346136569,1.44569375835309,0.3227880346136569,-0.24077281856123944,0.2765778021611341,-0.10292217261116599,0.41085811554907875,-0.2268122619622819,0.6746051255986983,-0.23501096175911412,1.0598269044533704,-0.22019693221355735,0.7592517432241267,-0.28244074819198384,1.0359786276300955,-0.11029184046831045,0.9429136526589451,-0.06878193035846644,1.0662472757484456,1.1180719778829435,1.1706123592939033,0.2563949404520411,-1.2738404184471148,-0.43193288074184816,-0.5318850381566712,poor
2.1604133618179513,-2.3252123233216744,2.1566766291339694,-2.4058440910928214,2.1580418154696632,-2.389611786650304,2.1599715264653203,-2.3707001992556154,2.1552101648331172,-2.4751206667032224,2.1558420618185052,-2.5054550845784544,2.157072753616326,-2.5321778049140495,2.156468285133123,-2.3601088491204942,2.1311463186890305,-2.5766430119209773,2.1750212198726366,-2.212860693323984,2.1755436879507424,-2.3186447709058315,2.117621318795244,-2.1424770571205674,2.098349155285434,-2.1607473388357046,1.7598541682208535,0.5006298352204716,1.9487495878930141,0.2922953252679118,1.8926522828156715,-0.31084831389910794,2.1358703749076517,-0.09732715997800663,1.9380665007227027,-0.4022565265680828,2.178325197220671,-0.13746106226521707,1.9119017091961055,-0.5586197749169531,2.204160511482889,-0.3082630548607509,1.8763706229858312,-0.5735460781795166,2.226205572242517,-0.3133897235495332,0.4428394060029662,-1.92263096984567,-0.4428394060029662,1.92263096984567,-2.626579196578019,-0.6738277312691415,-2.4337440472039886,0.07924420409561053,-2.692507842647954,-0.6883720083268096,-2.6211704999469214,-0.4567934745918297,-2.6675394988082917,-1.24602513670721,-2.7037291106343355,-0.7621419350257356,-2.637322835701422,0.7025799166002954,-2.8146551411833354,0.4527739446633669,0.29283295540371923,-0.38189221026663306,0.05309676202466777,-0.3463413823657993,-1.2451580833907472,-0.7362048254226377,poor
-0.5566083952922375,0.5375379435591808,-0.5469768311801568,0.5577356535628345,-0.5473217564145862,0.5485136218460527,-0.5476530596782536,0.5353072018789302,-0.5436338093308782,0.5662921253903415,-0.5415684367480151,0.5635209577239796,-0.5393291993612492,0.55629760192799,-0.5450928268345472,0.4747751439607855,-0.5293334557818061,0.50872909698734,-0.5604429115825675,0.45581849054260093,-0.5577492958280602,0.48531072568982986,-0.5651042706764746,0.3392767309876176,-0.5293961985680804,0.27302614709862527,-0.5501460929027309,-0.17690404054169515,-0.547633408216894,-0.3267945617463008,-0.7064773698449496,0.29170678481880025,-0.6592376305859688,0.30459633551527726,-0.7151565617082662,0.23507076414907524,-0.636843668468427,0.3249086584903828,-0.7050150454475935,0.28706223558200905,-0.6305217392604734,0.39493248312862994,-0.7042337830810107,0.32961813278998836,-0.6341336427343124,0.4008628271259206,-0.2801492050392337,0.47636170317824056,0.2801492050392337,-0.47636170317824056,0.6304176398542147,0.18330212411615904,0.6017070148235547,-0.08811003551567598,0.5444891865224744,0.6370910703141922,0.5387001170637651,0.6141918041269134,0.636627795971311,0.5228813513717537,0.5139113465391645,0.8031592641501359,0.568204543488761,0.42228011148666234,0.5688379551833597,0.3723372279507525,0.6379598380606903,1.3750461790679114,-1.308796699420434,-0.45088254159360786,1.2980917686884796,1.2259649673837345,good
1.523304672080481,-1.9536185783112072,1.5345046908102271,-1.9930221466718874,1.546055424124726,-1.9771709837931886,1.557944258030811,-1.9577805548883547,1.5035850008177851,-2.0332224421079705,1.4917782146378786,-2.0512690562024356,1.476496067269184,-2.0713155959371563,1.5690768927847591,-1.9210564834481194,1.4639378520952206,-2.0842721705984317,1.5536831925875094,-1.8455094497153663,1.5072620234557812,-1.9526802163241979,1.5796221392528804,-1.5878425288736768,1.4494885486141362,-1.671327762558698,1.2242249057982406,0.05660551253096769,1.3736251929712704,0.21585071755716145,1.4639911407081803,-0.5110996698362557,1.5773641126398192,-0.3498980466202891,1.471887581078577,-0.510822222690646,1.548781440885851,-0.40051279616306756,1.4669018680380452,-0.6171094280000484,1.5498088150111402,-0.5225944315786801,1.4467992414566426,-0.7000154809608075,1.5771144657473524,-0.5240134090975503,0.6303982147974465,-1.5153352234646627,-0.6303982147974465,1.5153352234646627,-1.9752997178480471,-0.7539570877230721,-1.7710571789913943,-0.09007795106579382,-2.1057006523650674,-0.7355724545755332,-2.014138450584335,-0.5212031420861566,-2.107767467334308,-1.1998987538337818,-1.9717198137365075,-0.9520085456123214,-2.025828978184384,0.5870766923407029,-1.928902222912029,0.6154689625638283,0.23937310866550443,-0.41760864463638303,0.1618524299246081,-0.29350809584848353,-1.1434144406879787,-0.8259629107893842,poor
